,K10 Market Cap,K10
2017-08-16,1.1101198979033056e+16,343.4283149589422
2017-08-14,1.081755909667364e+16,334.65359008122175
2017-08-11,1.0727099998949358e+16,331.85513420606526
2017-08-10,1.1031694679482366e+16,341.2781197843329
2017-08-09,1.1121776083360928e+16,344.06489126744754
2017-08-08,1.1463362777785194e+16,354.63226719684815
2017-08-07,1.1428837188106532e+16,353.5641785058247
2017-08-04,1.1453636120854104e+16,354.33136191568553
2017-08-03,1.1471963809790266e+16,354.8983499806978
2017-08-02,1.1762782342392558e+16,363.8951546320758
2017-08-01,1.1667344752611582e+16,360.9426833986417
2017-07-31,1.1574028211611312e+16,358.0558292404513
2017-07-28,1.1469932558279602e+16,354.83551088693116
2017-07-27,1.1955310014298944e+16,369.8512188437577
2017-07-26,1.1963918414407464e+16,370.11752956833305
2017-07-25,1.200431475232517e+16,371.36723658536715
2017-07-24,1.2207700320101326e+16,377.6592022514413
2017-07-21,1.2259558420202332e+16,379.2634920194472
2017-07-20,1.2287103420597856e+16,380.1156281796264
2017-07-19,1.217793835468248e+16,376.73848173711076
2017-07-18,1.2200680460582254e+16,377.44203485083557
2017-07-17,1.2155218131689164e+16,376.0356055961801
2017-07-14,1.2117527738028e+16,374.8696100663603
2017-07-13,1.2134078816728282e+16,375.38163665731923
2017-07-12,1.1970778744280106e+16,370.3297617364685
2017-07-11,1.1765825191037072e+16,363.98928864270243
2017-07-10,1.1681955456431844e+16,361.39468226856854
2017-07-07,1.1496941363534104e+16,355.67105923581914
2017-07-06,1.1543730164071438e+16,357.1185244112327
2017-07-05,1.1432020159292322e+16,353.6626473678785
2017-07-04,1.1295309642714794e+16,349.43335083566944
2017-07-03,1.134976080311322e+16,351.11785989622314
2017-06-30,1.1423436527956208e+16,353.3971028936683
2017-06-29,1.1519815754772948e+16,356.3787047481377
2017-06-28,1.146293028138385e+16,354.61888742493164
2017-06-27,1.160590884385796e+16,359.0420931415823
2017-06-26,1.1602563578089934e+16,358.9386035105998
2017-06-23,1.144503419322847e+16,354.0652514247872
2017-06-22,1.1523518892891906e+16,356.49326557050074
2017-06-21,1.1409291224021184e+16,352.9595017026472
2017-06-20,1.1563481428525182e+16,357.7295524166283
2017-06-19,1.1193083842462212e+16,346.27087853043645
2017-06-16,1.096272105707608e+16,339.14434171546446
2017-06-15,1.098481317010373e+16,339.8277865546479
2017-06-14,1.0910435148116488e+16,337.5268171900503
2017-06-13,1.0920703310955412e+16,337.84447457716277
2017-06-12,1.0914509478554098e+16,337.6528612722631
2017-06-09,1.1092213104931048e+16,343.15032664370585
2017-06-08,1.0861443943782256e+16,336.01121812871537
2017-06-07,1.089265293330812e+16,336.9767039924209
2017-06-05,1.1043917909032464e+16,341.65625940111437
2017-06-02,1.1047169648632904e+16,341.75685569289993
2017-06-01,1.07435298411254e+16,332.36341020618164
2017-05-31,1.074900976384732e+16,332.53293789684363
2017-05-30,1.0736578495997404e+16,332.1483623767972
2017-05-29,1.0967640028261358e+16,339.29651572736014
2017-05-26,1.1074981843980558e+16,342.61725783519046
2017-05-25,1.097974439912874e+16,339.67097831455226
2017-05-24,1.0790236312438484e+16,333.80832843267467
2017-05-23,1.0799065837094882e+16,334.08147989859856
2017-05-22,1.0841987235902122e+16,335.40930256855444
2017-05-19,1.0748494994434408e+16,332.5170129150103
2017-05-18,1.1032919142711624e+16,341.31599995784813
2017-05-17,1.1126347643298098e+16,344.2063177141693
2017-05-16,1.1136958052225474e+16,344.5345628763213
2017-05-15,1.1070460259029476e+16,342.47737742194624
2017-05-12,1.1005892858494164e+16,340.4799108772062
2017-05-11,1.0933919437400024e+16,338.2533305974656
2017-05-10,1.095069857900026e+16,338.7724125756475
2017-05-08,1.1288332653525196e+16,349.2175096778454
2017-05-04,1.0929338429110502e+16,338.11161185513384
2017-05-02,1.0780560380361324e+16,333.5089923830108
2017-04-28,1.0711884725148716e+16,331.3844322708182
2017-04-27,1.0528362209126966e+16,325.7069528784197
2017-04-26,1.0287618883129632e+16,318.25928214113895
2017-04-25,1.0263288563972402e+16,317.50659582983485
2017-04-24,9918901266364236.0,306.85258003080105
2017-04-21,9805801330852064.0,303.35370388703757
2017-04-20,9689726550780084.0,299.7627975169563
2017-04-19,9830675916208594.0,304.123227697072
2017-04-18,9973487347333746.0,308.54126301387146
2017-04-17,9988189060625222.0,308.9960773661083
2017-04-14,1.0096479904699198e+16,312.34617875389966
2017-04-13,1.0192415458037948e+16,315.314055060775
2017-04-12,1.0066185365682774e+16,311.4089824648755
2017-04-11,9995323190587258.0,309.2167798538474
2017-04-10,1.008219622681444e+16,311.90429680613494
2017-04-07,1.0004457414424256e+16,309.4993575381789
2017-04-06,1.0062707895975718e+16,311.3014029535029
2017-04-05,1.0135410196104196e+16,313.5505319416347
2017-04-04,1.0122901001557304e+16,313.1635456698953
2017-04-03,9977357516636666.0,308.66099113736675
2017-03-31,9918769435226458.0,306.8485016834449
2017-03-30,1.0102746491527836e+16,312.54004280040203
2017-03-29,1.0056457633519946e+16,311.1080439201866
2017-03-28,9984072357059508.0,308.8687224226081
2017-03-27,9921568832424834.0,306.9351042445336
2017-03-24,9991312955166650.0,309.0927186244533
2017-03-23,1.0061774895230126e+16,311.2725395060032
2017-03-22,1.021596405748223e+16,316.0425579767273
2017-03-21,1.0242671910798548e+16,316.86879603244705
2017-03-20,1.0078114224356112e+16,311.7780153811673
2017-03-17,1.0194849414428692e+16,315.38935229159983
2017-03-16,1.0063539477093556e+16,311.32712886856757
2017-03-15,9958503196002518.0,308.07771111713555
2017-03-14,9949890528145710.0,307.8112683648751
2017-03-13,9771144370388248.0,302.28155109019406
2017-03-10,9668163073163844.0,299.09570662016336
2017-03-09,9670890854393200.0,299.1800936591619
2017-03-08,9672648124497800.0,299.2344568240858
2017-03-07,9673265993493414.0,299.2535713096859
2017-03-06,9645200379062186.0,298.38532935756814
2017-03-03,9536959433867870.0,295.0367716488147
2017-03-02,9563557606780274.0,295.85961661552017
2017-02-28,9256995196039778.0,286.37575704780977
2017-02-27,9169891301889836.0,283.6810982410651
2017-02-24,9209012122594506.0,284.89134567107607
2017-02-23,9437440196334672.0,291.95802996365285
2017-02-22,9464869174280366.0,292.806576836358
2017-02-21,9379516335036202.0,290.1660889202376
2017-02-20,9311277752315516.0,288.05505014656876
2017-02-17,9123339757720016.0,282.24097286333125
2017-02-16,9159769309771780.0,283.3679628127481
2017-02-15,9087220122344406.0,281.1235705415275
2017-02-14,9052897496411878.0,280.06176076663405
2017-02-13,9146177246891292.0,282.94747676789126
2017-02-10,9240023231175312.0,285.85070986092893
2017-02-09,9248713147911496.0,286.119542395818
2017-02-08,9250686948013766.0,286.18060416441324
2017-02-07,9349804771553286.0,289.24692764756736
2017-02-06,9520670677439996.0,294.53286029803473
2017-02-03,9497001680477318.0,293.8006327468474
2017-02-02,9472760831447972.0,293.0507142965029
2017-02-01,9417525380138456.0,291.3419422976358
2017-01-31,9494405465782456.0,293.7203158693991
2017-01-26,9599729123322192.0,296.97862394067147
2017-01-25,9481292663022310.0,293.31465628570805
2017-01-24,9190503801858448.0,284.3187695542882
2017-01-23,9168089999650622.0,283.62537289158587
2017-01-20,8967802520755192.0,277.4292501561637
2017-01-19,9036612708871630.0,279.5579721979421
2017-01-18,8907560153106315.0,275.5655834612538
2017-01-17,8913431112639718.0,275.74720832389767
2017-01-16,8842823794758605.0,273.5628900129225
2017-01-13,9031149381010794.0,279.38895788832934
2017-01-12,9347794779053958.0,289.1847462256842
2017-01-11,9224978106625678.0,285.3852716877922
2017-01-10,8977561523426864.0,277.7311560898869
2017-01-09,8970488072551240.0,277.51233077923814
2017-01-06,8733014290765737.0,270.1658071398045
2017-01-05,8581704478801541.0,265.4848646706385
2017-01-04,8725291207153632.0,269.9268846958233
2017-01-03,8795216270699290.0,272.0900966869098
2017-01-02,8705358372055294.0,269.3102395944153
2016-12-29,8689355434371176.0,268.8151703740878
2016-12-28,8621460762307560.0,266.71477087079666
2016-12-27,8675412302179676.0,268.3838235976882
2016-12-26,8669419876815853.0,268.1984410503524
2016-12-23,8595723106790937.0,265.91854699608166
2016-12-22,8722377017079741.0,269.8367308855514
2016-12-21,8704618833580865.0,269.2873611240266
2016-12-20,8737444596552566.0,270.30286372747554
2016-12-19,8659130320879301.0,267.8801218432433
2016-12-16,8650694169933505.0,267.6191398439542
2016-12-15,8488923010175066.0,262.61456358964824
2016-12-14,8573586166034071.0,265.233715359712
2016-12-13,8521657178489590.0,263.62723260738875
2016-12-12,8456872305683691.0,261.6230383086845
2016-12-09,8589248347499479.0,265.7182428958282
2016-12-08,8637014435675371.0,267.1959415845383
2016-12-07,8542333846030091.0,264.2668890179992
2016-12-06,8430093089774174.0,260.7945925693462
2016-12-05,8287580487535479.0,256.38580186667633
2016-12-02,8328796977957955.0,257.66088124153003
2016-12-01,8433518860557251.0,260.9005727152466
2016-11-30,8422868068666422.0,260.571078259832
2016-11-29,8098711221250256.0,250.5429146262644
2016-11-28,8101690367011338.0,250.63507791517387
2016-11-25,7974337899961854.0,246.69528337160483
2016-11-24,7973248009860014.0,246.66156637203818
2016-11-23,7968827718007610.0,246.52481957690685
2016-11-22,7927836487779385.0,245.25670888436255
2016-11-21,7702392738364316.0,238.28234808550883
2016-11-18,7667303694967534.0,237.19682830786698
2016-11-17,7580366687594918.0,234.50733233486974
2016-11-16,7533829931528681.0,233.06766444407083
2016-11-15,7442712906649722.0,230.24885483824767
2016-11-14,7509089077905248.0,232.30227777848734
2016-11-11,7722505354833001.0,238.9045549296796
2016-11-10,7968966496124546.0,246.52911283702608
2016-11-09,7718537017397704.0,238.78178986248582
2016-11-08,7949855090658286.0,245.93787960283478
2016-11-07,7931326916329779.0,245.36468929240775
2016-11-04,7864852405718574.0,243.30822411148048
2016-11-03,7816672817781132.0,241.81773333368045
2016-11-02,7945618351095682.0,245.80681120818184
2016-11-01,7992162319884191.0,247.24670223281163
2016-10-31,7932280957238111.0,245.3942036414586
2016-10-28,7815180343329207.0,241.77156192578911
2016-10-27,7622650653668917.0,235.81543529257738
2016-10-26,7593184749821810.0,234.9038737823237
2016-10-25,7732915244048939.0,239.22659678471626
2016-10-24,7782658293870219.0,240.7654550479819
2016-10-21,7692394733797529.0,237.97304835420877
2016-10-20,7839003208823028.0,242.50854957635627
2016-10-19,7860894233569882.0,243.18577351907956
2016-10-18,7695052662572658.0,238.05527442746873
2016-10-17,7699158667344807.0,238.18229839152667
2016-10-14,7636674676113881.0,236.24928450168684
2016-10-13,7539961201897099.0,233.2573423207723
2016-10-12,7442673327863335.0,230.24763042312432
2016-10-11,7488557710561103.0,231.66711639599876
2016-10-10,8125445769046338.0,251.36997850631366
2016-10-07,8245111205625008.0,255.07196595115258
2016-10-06,8177161977613070.0,252.96987869706632
2016-10-05,7838794391037782.0,242.50208955881624
2016-10-04,7813824158977889.0,241.72960680838003
2016-09-30,7739647378127181.0,239.43486306900996
2016-09-29,7752645634418455.0,239.8369790263897
2016-09-28,7595967166523967.0,234.98995103229822
2016-09-27,7605847380294973.0,235.29560677031532
2016-09-26,7598234349801980.0,235.06008894572017
2016-09-23,7613283737883571.0,235.52565901610495
2016-09-22,7833037040143219.0,242.32397930963668
2016-09-21,7708004802456404.0,238.45596372092152
2016-09-20,7672429192353765.0,237.35539144451593
2016-09-19,7547296880955284.0,233.48427996082276
2016-09-13,7399335937047560.0,228.9069385635613
2016-09-12,7106996324133061.0,219.86307754921523
2016-09-09,7627655473139520.0,235.9702651195816
2016-09-08,7931688767775859.0,245.3758835816577
2016-09-07,7847732602199859.0,242.77860336637312
2016-09-06,7948285418809367.0,245.88932000498139
2016-09-05,7774507481314728.0,240.5133003188607
2016-09-02,7727323962804635.0,239.05362409052177
2016-09-01,7679822368678786.0,237.5841078284211
2016-08-31,7836859830706803.0,242.44224171752364
2016-08-30,7950824551600706.0,245.96787098831513
2016-08-29,7925397890956795.0,245.18126809645958
2016-08-26,7793640438836840.0,241.10520029060342
2016-08-25,7920356890600564.0,245.0253189722868
2016-08-24,7986590852122597.0,247.07434249141556
2016-08-23,8145173186415067.0,251.9802687748
2016-08-22,8041076886360440.0,248.75993041416513
2016-08-19,8089164174335557.0,250.2475657868335
2016-08-18,7922668239058712.0,245.09682318617973
2016-08-17,7573341417710797.0,234.2899975584197
2016-08-16,7582634699998115.0,234.57749589822959
2016-08-12,7474216158326821.0,231.22344403889414
2016-08-11,7539098896338973.0,233.23066590993
2016-08-10,7453652060166949.0,230.58727009110402
2016-08-09,7573731433130459.0,234.30206313247487
2016-08-08,7580691961991934.0,234.51739507118114
2016-08-05,7539450285809262.0,233.24153654596702
2016-08-04,7328885385034506.0,226.7274699844045
2016-08-03,7328740033249316.0,226.72297336032287
2016-08-02,7476855268579443.0,231.30508793959
2016-08-01,7570694627799939.0,234.20811607869365
2016-07-29,7433782142510858.0,229.97257141288986
2016-07-28,7284483090899794.0,225.35383412004458
2016-07-27,7378699564016378.0,228.2685287097835
2016-07-26,7391444889845638.0,228.662819973404
2016-07-25,7259450672032403.0,224.57942754943798
2016-07-22,7322990085182361.0,226.54509212610074
2016-07-21,7450037773173903.0,230.47545798016503
2016-07-20,7435069952758023.0,230.01241129901442
2016-07-19,7405418792241336.0,229.09511866134028
2016-07-18,7405242318312044.0,229.08965923805766
2016-07-15,7335565856513513.0,226.93413802697359
2016-07-14,7252976460707032.0,224.37914040114347
2016-07-13,7166727458535779.0,221.71092865766354
2016-07-12,7084558348953279.0,219.16893306791755
2016-07-11,7201116988630156.0,222.7748081894914
2016-07-08,7062035172577459.0,218.47215278996015
2016-07-07,7015887011284318.0,217.04450652388653
2016-07-06,6877346480147003.0,212.75859639365038
2016-07-05,7107274936192809.0,219.87169673263742
2016-07-04,7090822006695714.0,219.3627064997808
2016-07-01,7087731475076174.0,219.26709736166603
2016-06-30,6893897813146572.0,213.2706308516492
2016-06-29,6757663860124085.0,209.05607735926748
2016-06-28,6771157575946231.0,209.47352092514598
2016-06-27,6765694817891789.0,209.30452424314714
2016-06-24,6778067301984929.0,209.6872812202979
2016-06-23,6923026835304575.0,214.17177054070612
2016-06-22,6991052847115873.0,216.2762331896376
2016-06-21,7000296286437091.0,216.5621895801596
2016-06-20,6919900444737974.0,214.07505206496137
2016-06-17,6893535141997555.0,213.25941120394933
2016-06-16,6815835227904513.0,210.85567529940184
2016-06-15,6834939018813545.0,211.44667296853723
2016-06-14,6679186990529605.0,206.62830544571221
2016-06-13,6637088983485722.0,205.32595534375324
2016-06-10,6806709396417260.0,210.5733572420293
2016-06-09,6919259161278828.0,214.05521322609346
2016-06-08,6807108062701132.0,210.58569044048468
2016-06-07,6766733816752470.0,209.3366668638354
2016-06-03,6666025341614082.0,206.22113475021558
2016-06-02,6608261769508317.0,204.43415243670512
2016-06-01,6457539694363088.0,199.77139227971625
2016-05-31,6269367886630011.0,193.95008171906386
2016-05-30,6211316344863804.0,192.1541907340278
2016-05-27,6219293168121733.0,192.40096290479693
2016-05-26,6283713172296712.0,194.39386957417975
2016-05-25,6279095085589105.0,194.25100376848405
2016-05-24,6163407486251515.0,190.6720752782198
2016-05-23,6234645061037048.0,192.8758913089535
2016-05-20,6153367996139019.0,190.3614921440112
2016-05-19,6159676101518723.0,190.55664061448064
2016-05-18,6150084130372345.0,190.2599019924492
2016-05-17,6132676110845068.0,189.72136495475473
2016-05-16,6057879738975981.0,187.40745345703647
2016-05-13,6079547210438819.0,188.07776152267493
2016-05-12,6211990147509006.0,192.17503559119083
2016-05-11,6266704526676540.0,193.8676876260765
2016-05-10,6286855563148567.0,194.49108303708886
2016-05-09,6298425161404750.0,194.8490018205804
2016-05-04,6256387461941384.0,193.54851740275117
2016-05-03,6121441781397810.0,189.37381809616295
2016-05-02,6070133687637309.0,187.78654340473503
2016-04-29,6048095795508771.0,187.10477595121534
2016-04-28,6140403864086582.0,189.9604318590742
2016-04-27,6306366006602434.0,195.09466096881664
2016-04-26,6287596076388281.0,194.51399166295892
2016-04-25,6216402605984072.0,192.31154005181534
2016-04-22,6212935202305464.0,192.20427194457073
2016-04-21,6280004797759436.0,194.27914675721388
2016-04-20,6301233734793170.0,194.93588825762612
2016-04-19,6252129370057519.0,193.4167884495653
2016-04-18,6303389684843068.0,195.00258504363728
2016-04-15,6309858757457338.0,195.20271322001372
2016-04-14,6309804249264387.0,195.20102694658576
2016-04-12,6189606007705520.0,191.4825565689667
2016-04-11,6145639703830951.0,190.12240856305002
2016-04-08,6051830576403580.0,187.2203156791193
2016-04-07,6161322762764179.0,190.6075819675636
2016-04-06,6232691808518000.0,192.8154652033974
2016-04-05,6115649652992979.0,189.1946319648402
2016-04-04,6327457559283004.0,195.7471523267895
2016-04-01,6202582094767826.0,191.88398669583725
2016-03-31,6360668327801669.0,196.7745655181392
2016-03-30,6342856232865301.0,196.22352794450063
2016-03-29,6258081674788743.0,193.60092981914414
2016-03-28,6272668578215222.0,194.05219239660863
2016-03-25,6244179712029525.0,193.17085666632187
2016-03-24,6217766453704761.0,192.3537322443399
2016-03-23,6206262362779759.0,191.99784000522504
2016-03-22,6161730604953209.0,190.62019903316275
2016-03-21,6149813087939346.0,190.251516984107
2016-03-18,6177270353773549.0,191.1009389750676
2016-03-17,6128950292710276.0,189.6061025001053
2016-03-16,6095581077978660.0,188.57378759354194
2016-03-15,6082208337604109.0,188.16008654180064
2016-03-14,6091388677491182.0,188.44409087900084
2016-03-11,6064191051332829.0,187.60270113901979
2016-03-10,5950602047835886.0,184.08869511656235
2016-03-09,5801347213437994.0,179.4713257338897
2016-03-08,5791693354511053.0,179.1726725424288
2016-03-07,5937649860027429.0,183.6880043405037
2016-03-04,5902371681722190.0,182.59663345767635
2016-03-03,5926089031998506.0,183.33035687404518
2016-03-02,5817185161984251.0,179.96129082612168
2016-02-29,5720006775995681.0,176.9549660666504
2016-02-26,5693427282057799.0,176.13269895543218
2016-02-25,5726800789271172.0,177.16514665483888
2016-02-24,5694417133823785.0,176.1633211544121
2016-02-23,5736687775304715.0,177.47101190056011
2016-02-22,5705702056112137.0,176.51243316053424
2016-02-19,5777240161663681.0,178.72554645499227
2016-02-18,5764439443348949.0,178.32954156134107
2016-02-17,5751986142472027.0,177.94428442434932
2016-02-16,5670999969898567.0,175.4388843468975
2016-02-15,5600556364091780.0,173.25963065659352
2016-02-12,5486194180683955.0,169.72170542734986
2016-02-11,5487100447026233.0,169.74974181543917
2016-02-05,5654925500872482.0,174.94160222251486
2016-02-04,5617796527099735.0,173.79297486046033
2016-02-03,5567580474964052.0,172.23948372842855
2016-02-02,5615641087499377.0,173.72629386579075
2016-02-01,5651555896772874.0,174.83735965734755
2016-01-29,5591645462243189.0,172.9839616939521
2016-01-28,5568969056216622.0,172.2824410811122
2016-01-27,5713923221303027.0,176.7667643290719
2016-01-26,5534865655678071.0,171.22741329506448
2016-01-25,5654026767120748.0,174.91379886374816
2016-01-22,5681094666934534.0,175.7511753705636
2016-01-21,5502037076938676.0,170.2118235826144
2016-01-20,5537695457879991.0,171.31495646978894
2016-01-19,5696202521381639.0,176.21855416498155
2016-01-18,5485178320035823.0,169.69027861378856
2016-01-15,5509020000490084.0,170.42784832672325
2016-01-14,5536946185506718.0,171.29177687008223
2016-01-13,5584743926513552.0,172.77045477539897
2016-01-12,5573356333089982.0,172.418166520024
2016-01-11,5599559513447718.0,173.22879193929796
2016-01-08,5692397020372680.0,176.10082662928477
2016-01-07,5654331730259716.0,174.92323324801043
2016-01-06,5708650292821779.0,176.60364024250842
2016-01-05,5865768104877189.0,181.46425985180807
2016-01-04,5850559130708158.0,180.99375280288575
2015-12-30,6113218053388810.0,189.11940764390945
2015-12-29,6083783403387272.0,188.2088130071926
2015-12-28,6139791844167885.0,189.94149832137285
2015-12-24,6231796427403122.0,192.78776556229474
2015-12-23,6280541850886538.0,194.29576111128793
2015-12-22,6266136872572715.0,193.8501265957117
2015-12-21,6207255847697143.0,192.0285745999079
2015-12-18,6197136283434336.0,191.71551428007592
2015-12-17,6254760887263261.0,193.4981974506525
2015-12-16,6295584764908970.0,194.76113089923186
2015-12-15,6190011742635434.0,191.49510844408968
2015-12-14,6113182833175919.0,189.11831806625315
2015-12-11,6222743071139035.0,192.50768960902423
2015-12-10,6215416888139040.0,192.28104574041856
2015-12-09,6119973995221708.0,189.32841044838264
2015-12-08,6115095267889484.0,189.17748142621
2015-12-07,6115429450553606.0,189.18781974997523
2015-12-04,6151473298472935.0,190.30287749994898
2015-12-03,6252413110980422.0,193.42556630024805
2015-12-02,6300537817233026.0,194.9143592502205
2015-12-01,6401261489366264.0,198.0303615002953
2015-11-30,6223558163804387.0,192.53290543491167
2015-11-27,6427759869040951.0,198.85011924880587
2015-11-26,6466442238200877.0,200.04680267771332
2015-11-25,6295466724170043.0,194.75747917367116
2015-11-24,6294615583669293.0,194.73114816667652
2015-11-23,6215136734541343.0,192.27237886775296
2015-11-20,6229394742374830.0,192.7134666830578
2015-11-19,6246375899077030.0,193.23879822997492
2015-11-18,6205981760202700.0,191.98915924286823
2015-11-17,6152893262642960.0,190.34680571915618
2015-11-16,6117728305179350.0,189.25893745284193
2015-11-13,6294778127381598.0,194.73617664272936
2015-11-12,6377427407346124.0,197.29302685362967
2015-11-11,6453904403912520.0,199.65893040274395
2015-11-10,6396414119897573.0,197.8804025695744
2015-11-09,6507461077458738.0,201.31576748723572
2015-11-06,6479039006976419.0,200.4364981585963
2015-11-05,6499247763308942.0,201.06167919965344
2015-11-04,6443386550525134.0,199.33354855231164
2015-11-03,6545234853475658.0,202.48434254580633
2015-11-02,6687269977019919.0,206.87836189776277
2015-10-30,6633829394863667.0,205.22511623348723
2015-10-29,6412688365062255.0,198.38386499779418
2015-10-28,6331521071923708.0,195.87286174805533
2015-10-27,6283056082344879.0,194.37354174334268
2015-10-26,6255079207917537.0,193.50804506496166
2015-10-23,6241361461943771.0,193.08367086955238
2015-10-22,6195356862190434.0,191.66046584426735
2015-10-21,6153764341125695.0,190.3737535304771
2015-10-20,6135247380722357.0,189.8009101356789
2015-10-19,6089046105973055.0,188.3716207439586
2015-10-16,6131818132168849.0,189.69482240096383
2015-10-15,6148777453912600.0,190.21947845841342
2015-10-14,6076195063809108.0,187.97405902434917
2015-10-13,6069625043097277.0,187.77080790286482
2015-10-12,6106086464919528.0,188.89878378016178
2015-10-08,6152322823148799.0,190.32915851954868
2015-10-07,6060927589635374.0,187.50174221072683
2015-10-06,5589175395198226.0,172.90754733864782
2015-10-05,5418179203048245.0,167.61758413328792
2015-10-02,5437536634617866.0,168.21642846698956
2015-10-01,5508077174195238.0,170.3986809145951
2015-09-30,5502055156436879.0,170.2123828926146
2015-09-25,5397136355313777.0,166.9665995186499
2015-09-24,5461645847142659.0,168.9622745911798
2015-09-23,5485026518417602.0,169.68558245672912
2015-09-22,5552200943848072.0,171.76370030485464
2015-09-21,5575233729660824.0,172.47624593487384
2015-09-18,5767011211866683.0,178.40910216827893
2015-09-17,5611410302377089.0,173.59540967857413
2015-09-16,5584582484598169.0,172.76546038469684
2015-09-15,5443360472653678.0,168.39659557209325
2015-09-14,5448948147138726.0,168.569456687056
2015-09-11,5409151984918355.0,167.33831679315915
2015-09-10,5501705446781582.0,170.2015642235798
2015-09-09,5561999481021344.0,172.06682928370054
2015-09-08,5479112374308033.0,169.50262162972209
2015-09-07,5390482101331945.0,166.76074254440724
2015-09-04,5469650507702809.0,169.20990794080112
2015-09-03,5438343280261729.0,168.24138297458498
2015-09-02,5287664576703329.0,163.57996456734853
2015-09-01,5264340195984898.0,162.8583981146869
2015-08-31,5288247342586585.0,163.5979930979316
2015-08-28,5248244781162902.0,162.36046800809902
2015-08-27,5179936656649249.0,160.2472778793538
2015-08-26,5178862858222600.0,160.21405869420394
2015-08-25,5232689257163819.0,161.87924004295775
2015-08-24,5230229522265149.0,161.80314532444208
2015-08-21,5338465924175442.0,165.15156248149663
2015-08-20,5519926550719717.0,170.76525495950702
2015-08-19,5591352583806812.0,172.9749011638163
2015-08-18,5485401049200686.0,169.69716899580277
2015-08-17,5357027907434891.0,165.72579870995526
2015-08-13,5528342042487606.0,171.02559784344734
2015-08-12,5594928381510747.0,173.08552256447905
2015-08-11,5608267724015825.0,173.49819041484653
2015-08-10,5532109918716067.0,171.14216141343272
2015-08-07,5507746965426094.0,170.388465527826
2015-08-06,5412249840372330.0,167.434152502487
2015-08-05,5622904826163627.0,173.95100594729448
2015-08-04,5731017086936655.0,177.29558265597328
2015-08-03,5695224735878773.0,176.18830524968197
2015-07-31,5745180943538781.0,177.73375779501686
2015-07-30,5883970237206694.0,182.02736367927645
2015-07-29,6120950900840813.0,189.35863214346952
2015-07-28,5966797147412612.0,184.5897090852996
2015-07-27,5967715448281353.0,184.61811777525935
2015-07-24,5964478792540245.0,184.51798811995184
2015-07-23,5988498954371315.0,185.26107935885906
2015-07-22,6078734021780044.0,188.05260459941337
2015-07-21,6127783514604817.0,189.57000688201526
2015-07-20,6180527682907973.0,191.20170818549386
2015-07-17,6321732417333327.0,195.57003849823892
2015-07-16,6213263559869485.0,192.21443006218746
2015-07-15,5991423449371294.0,185.35155196383135
2015-07-14,5943617812808556.0,183.87262980044258
2015-07-13,6137613212088976.0,189.87409984079537
2015-07-10,6103944112843980.0,188.83250766307353
2015-07-09,6132103765761878.0,189.70365880356636
2015-07-08,6010817722652856.0,185.951536038121
2015-07-07,6017604661550182.0,186.16149777231203
2015-07-06,5971301197105541.0,184.72904702523343
2015-07-03,6152678787177562.0,190.34017067479562
2015-07-02,6298597544509359.0,194.8543346895124
2015-07-01,6281835939637903.0,194.33579523013654
2015-06-30,6154688923328964.0,190.40235654072035
2015-06-29,6217257547612285.0,192.33798865104504
2015-06-26,6204141156997349.0,191.93221807295356
2015-06-25,6161580550531598.0,190.61555692763315
2015-06-24,6316954774027692.0,195.42223662629442
2015-06-23,6405549958859091.0,198.16303021963418
2015-06-22,6215400560139571.0,192.2805406150393
2015-06-19,6144362057879188.0,190.08288312105435
2015-06-18,6138500159957236.0,189.90153858974745
2015-06-17,6088909900670586.0,188.36740707680391
2015-06-16,6091513605434746.0,188.4479556681313
2015-06-15,6163780289993270.0,190.68360838929036
2015-06-12,6194573886665178.0,191.63624359892245
2015-06-11,6097488791347301.0,188.63280489328176
2015-06-10,6119999562086139.0,189.32920138863935
2015-06-09,6218108857937284.0,192.36432491174747
2015-06-08,6368185141154447.0,197.0071067552147
2015-06-05,6494074959387723.0,200.90165258112035
2015-06-04,6475847617841692.0,200.33776887764313
2015-06-03,6176846859589537.0,191.08783769706287
2015-06-02,6320735091494237.0,195.5391850802405
2015-06-01,6268286273825636.0,193.91662078718198
2015-05-29,6344069838202366.0,196.26107221667525
2015-05-28,6351728282134992.0,196.49799495807974
2015-05-27,6375672615975733.0,197.23874037118972
2015-05-26,6604167451248785.0,204.30749000831048
2015-05-22,6547147780116618.0,202.54352112410095
2015-05-21,6552290442461128.0,202.70261527840927
2015-05-20,6620273097359270.0,204.80573663153518
2015-05-19,6489142059296722.0,200.7490476625604
2015-05-18,6403362647572436.0,198.09536323781666
2015-05-15,6430771470029839.0,198.94328657738865
2015-05-14,6496370453965007.0,200.97266633703654
2015-05-13,6463804435977582.0,199.96519924240403
2015-05-12,6454382849647723.0,199.673731669972
2015-05-11,6478079497649199.0,200.40681463773905
2015-05-08,6488697444761711.0,200.73529300228873
2015-05-07,6639695631819002.0,205.40659499776535
2015-05-06,6604262907522875.0,204.31044305756444
2015-05-04,6782301016108138.0,209.8182560195153
2015-04-30,6833322781316344.0,211.39667280897916
2015-04-29,6721571737853883.0,207.9395261869159
2015-04-28,6633707321730638.0,205.22133976119292
2015-04-27,6768777879233021.0,209.39990227963983
2015-04-24,6839629238352815.0,211.59177028606132
2015-04-23,7033590513185685.0,217.5921846475146
